1700;69726018;3213031; SMPS TERPADU BINTANG MANDIRI
1701;121232130016;3213040;MTs Plus Al Mumtaz
1702;121232130017;3213040;MTs Pejuang `45 Tarungjaya
1703;20217001;3213040; SMP NEGERI 1 TANJUNGSIANG
1704;20217021;3213040; SMP NEGERI 2 TANJUNGSIANG
1705;20233599;3213040; SMP MIFTAHUL BARIYYAH
1706;60728691;3213040; SMPS BANI MUHYIDIN
1707;121232130018;3213050;MTs Miftahul Ulum
1708;121232130019;3213050;MTs Al Hajar
1709;20217053;3213050; SMP NEGERI 1 CIJAMBE
1710;20216997;3213050; SMP NEGERI 2 CIJAMBE
1711;20233638;3213050; SMP RIYADHUL JANNAH
1712;20233628;3213050; SMP NURUL IHSAN BANJARAN
1713;69875565;3213050; SMP ISLAM CIKADU
1714;69901882;3213050; SMP IT DARUL FALAH CIJAMBE
1715;121232130020;3213060;MTs Cibogo
1716;20233626;3213060; SMP PLUS NUR ASYSYIFAA
1717;20217054;3213060; SMP NEGERI 1 CIBOGO
1718;69770355;3213060; SMPS CINTA BANGSA CIBOGO
1719;20245312;3213060; SMP NEGERI 2 CIBOGO
1720;20257727;3213060; SMPS CINTA BANGSA CIBALANDONG
1721;121132130003;3213070;MTs Subang
1722;20233629;3213070; SMP PASUNDAN SUBANG
1723;20217013;3213070; SMP NEGERI 6 SUBANG
1724;69774749;3213070; SMPS TERPADU DIPONEGORO
1725;20217014;3213070; SMP NEGERI 4 SUBANG
1726;20217006;3213070; SMP NEGERI 2 SUBANG
1727;69857926;3213070; SMP IT ALAMY
1728;20233643;3213070; SMP YOS SUDARSO
1729;20233602;3213070; SMP MUHAMMADIYAH SUBANG
1730;20217015;3213070; SMP NEGERI 3 SUBANG
1731;20233642;3213070; SMP TRISULA SUBANG
1732;20245310;3213070; SMP TERPADU LAMPANG
1733;20217003;3213070; SMP NEGERI 1 SUBANG
1734;69829368;3213070; SMP IT YAISA
1735;20233630;3213070; SMP PGRI 2 SUBANG
1736;20233622;3213070; SMP NEGERI 5 SUBANG
1737;121232130021;3213080;MTs Yafata
1738;121232130022;3213080;MTs AT Tawazun
1739;121232130023;3213080;MTs Yakpi
1740;121232130024;3213080;MTs Terpadu Daarul Ikhlash
1741;20216994;3213080; SMP NEGERI 2 KALIJATI
1742;20246319;3213080; SMP NEGERI 4 KALIJATI
1743;20233633;3213080; SMP PGRI CIRULUK
1744;20233613;3213080; SMP NEGERI 3 KALIJATI
1745;20233644;3213080; SMP YPKB WANGUNGREJA
1746;20217048;3213080; SMP NEGERI 1 KALIJATI
1747;20255781;3213080; SMP YADIKA KALIJATI
1748;121232130025;3213081;MTs Assalam
1749;20217019;3213081; SMP NEGERI 1 DAWUAN
1750;69876159;3213081; SMP AL QURAN MARIFATUSSALAAM
1751;20217047;3213081; SMP NEGERI 2 DAWUAN
1752;121232130026;3213090;MTs Al Amanah
1753;60726854;3213090; SMP NEGERI SATU ATAP KARYA UTAMA
1754;20233609;3213090; SMP NEGERI 2 CIPEUNDEUY
1755;20217052;3213090; SMP NEGERI 1 CIPEUNDEUY
1756;20233624;3213090; SMP NEGERI 3 CIPEUNDEUY
1757;69924241;3213090; SMP PLUS ASSALAAM POST
1758;121232130027;3213100;MTs Al Fatah
1759;121232130028;3213100;MTs Nurul Falah
1760;20254112;3213100; SMP NEGERI 4 PABUARAN
1761;20216993;3213100; SMP NEGERI 2 PABUARAN
1762;20233592;3213100; SMP AL WUSTHO
1763;20217046;3213100; SMP NEGERI 1 PABUARAN
1764;20217018;3213100; SMP NEGERI 3 PABUARAN
1765;121232130029;3213110;MTs Tarbiyatul Islam
1766;121232130030;3213110;MTs Al-Muta`allimin
1767;121232130031;3213110;MTs MTS AL-HUDA
1768;121232130058;3213110;MTs NU Nurul Yaqin
1769;60728694;3213110; SMPS MINHAJUT THALIBIN
1770;20233595;3213110; SMP ASSYIFA RANCABANGO
1771;20271885;3213110; SMP NEGERI 4 PATOKBEUSI
1772;20216990;3213110; SMP NEGERI 2 PATOKBEUSI
1773;20233616;3213110; SMP NEGERI 3 PATOKBEUSI
1774;20217042;3213110; SMP NEGERI 1 PATOKBEUSI
1775;20245304;3213120; SMP PLUS AS SAKINAH
1776;20217024;3213120; SMP NEGERI 1 PURWADADI
1777;20216989;3213120; SMP NEGERI 2 PURWADADI
1778;20233620;3213120; SMP NEGERI 4 PURWADADI
1779;20233598;3213120; SMP ISLAM PURWADADI
1780;20233636;3213120; SMP PLUS MATLAUL HUDA
1781;20217016;3213120; SMP NEGERI 3 PURWADADI
1782;121232130033;3213130;MTs Al Falah Cikaum
1783;121232130034;3213130;MTs Tanjungsari
1784;121232130060;3213130;MTs Cikaum
1785;20233604;3213130; SMP NEGERI 1 CIKAUM
1786;20233631;3213130; SMP PGRI CIKAUM
1787;20233608;3213130; SMP NEGERI 2 CIKAUM
1788;121232130035;3213140;MTs Tarbiyatul Muta`alimin
1789;121232130036;3213140;MTs Persis Pagaden
1790;20217045;3213140; SMP NEGERI 1 PAGADEN
1791;60728695;3213140; SMPS PLUS DARUNNAZAH SUMBERSARI
1792;20216992;3213140; SMP NEGERI 2 PAGADEN
1793;20233619;3213140; SMP NEGERI 4 PAGADEN
1794;20217011;3213140; SMP NEGERI 3 PAGADEN
1795;20254349;3213140; SMP ISLAM TERPADU AL UKHUWAH
1796;121232130037;3213141;MTs Mekar Wangi
1797;20217017;3213141; SMP NEGERI 1 PAGADEN BARAT
1798;121232130038;3213150;MTs Nurul Hidayah
1799;121232130039;3213150;MTs PP Darussalam Kunir
1800;121232130040;3213150;MTs Al Falah
1801;20216996;3213150; SMP NEGERI 2 CIPUNAGARA
1802;69886245;3213150; SMP PLUS DARUL MASHOLIH
1803;20233614;3213150; SMP NEGERI 3 CIPUNAGARA
1804;20217051;3213150; SMP NEGERI 1 CIPUNAGARA
1805;121132130004;3213160;MTs Compreng
1806;121232130041;3213160;MTs Al Ishlah
1807;121232130042;3213160;MTs Yapim
1808;69878994;3213160; SMP IT NURUL HIDAYAH
1809;20245311;3213160; SMP NEGERI 2 COMPRENG
1810;69774716;3213160; SMPS PLUS BINA PRESTASI
1811;20217049;3213160; SMP NEGERI 1 COMPRENG
1812;20233603;3213160; SMP MUTTAQIN COMPRENG
1813;121232130043;3213170;MTs Daaru Fikril Uluum
1814;121232130044;3213170;MTs Darul Hikam
1815;121232130045;3213170;MTs Al Ma`arif
1816;121232130061;3213170;MTs Plus Karangwangi
1817;69888739;3213170; SMP NEGERI 2 BINONG
1818;20217041;3213170; SMP NEGERI 1 BINONG
1819;69770468;3213170; SMPS NU TERPADU MULYASARI
1820;20216998;3213171; SMP NEGERI 1 TAMBAKDAHAN
1821;20233612;3213171; SMP NEGERI 2 TAMBAKDAHAN
1822;20233597;3213171; SMP FATAHILAH
1823;121232130046;3213180;MTs PUI Al Jihad
1824;121232130047;3213180;MTs Al Hidayah
1825;121232130048;3213180;MTs Bakti Satria
1826;60728693;3213180; SMPS IT ANNAHLA
1827;20233601;3213180; SMP MUHAMMADIYAH SUKAMANDI
1828;20217055;3213180; SMP NEGERI 1 CIASEM
1829;20270564;3213180; SMP PLUS ASSALAFIYAH
1830;20233632;3213180; SMP PGRI CIASEM
1831;20233621;3213180; SMP NEGERI 4 CIASEM
1832;20217022;3213180; SMP NEGERI 2 CIASEM
1833;20233618;3213180; SMP NEGERI 3 CIASEM
1834;121232130049;3213190;MTs Miftahul Huda
1835;121232130050;3213190;MTs Persis Pamanukan
1836;121232130051;3213190;MTs Darul Ma`arif
1837;20217043;3213190; SMP NEGERI 1 PAMANUKAN
1838;20233639;3213190; SMP TAMAN SISWA
1839;20258149;3213190; SMPS PGRI PAMANUKAN
1840;20233596;3213190; SMP BUNDA MARIA
1841;20280587;3213190; SMP NEGERI 2 PAMANUKAN
1842;121132130005;3213191;MTs 2 Sukasari
1843;121232130052;3213191;MTs Ma Arif Darussulaeman
1844;20233611;3213191; SMP NEGERI 2 SUKASARI
1845;20233641;3213191; SMP TRIDHARMA SUKASARI
1846;20217020;3213191; SMP NEGERI 1 SUKASARI
1847;20233617;3213200; SMP NEGERI 3 PUSAKANAGARA
1848;69857929;3213200; SMPIT AS-SALAFIYAH BOARDING SCHOOL
1849;69950618;3213200; SMP IT BAHRUL ULUM
1850;20216991;3213200; SMP NEGERI 2 PUSAKANAGARA
1851;20217023;3213200; SMP NEGERI 1 PUSAKANAGARA
1852;121132130006;3213201;MTs Pusakanagara
1853;121232130053;3213201;MTs Yapimu
1854;20216988;3213201; SMP NEGERI 1 PUSAKAJAYA
1855;69726020;3213201; SMPS ISLAM TERPADU AL-HUDA
1856;20233625;3213201; SMP NU GHOFARONA
1857;69815423;3213201; SMP NEGERI 2 PUSAKAJAYA
1858;121232130054;3213210;MTs Darussalam
1859;121232130055;3213210;MTs Persis Darul Furqon
1860;20233606;3213210; SMP NEGERI 1 LEGONKULON
1861;121232130056;3213220;MTs Darurrahman Ashsholihiyah
1862;69917207;3213220; SMP ISLAM TERPADU BABUSSALLAM BLANAKAN
1863;69952847;3213220; SMP TARUNA JAYA
1864;20233607;3213220; SMP NEGERI 2 BLANAKAN SUBANG
1865;20245309;3213220; SMP NEGERI SATU ATAP 1 BLANAKAN
1866;20217056;3213220; SMP NEGERI 1 BLANAKAN
1867;20245307;3213220; SMP NEGERI 3 BLANAKAN
1868;121132060001;3206010;MTs Cipatujah
1869;121232060001;3206010;MTs Al-Mubarokah
1870;121232060154;3206010;MTs SA Al-musyrifah
1871;121232060156;3206010;MTs MTsS Nurul Anwar
1872;121232060157;3206010;MTs Al-Barokah
1873;121232060181;3206010;MTs Al Istiqomah
1874;69948661;3206010; SMP ISLAM AL-FADLILLAH
1875;20262701;3206010; SMPN SATU ATAP 4 CIPATUJAH
1876;20210841;3206010; SMPN 1 CIPATUJAH
1877;20262702;3206010; SMPN SATU ATAP 5 CIPATUJAH
1878;20210786;3206010; SMPN 2 CIPATUJAH
1879;20229499;3206010; SMPN SATU ATAP 2 CIPATUJAH
1880;20210805;3206010; SMPN 4 CIPATUJAH
1881;20262697;3206010; SMPN SATU ATAP 3 CIPATUJAH
1882;69863243;3206010; SMPN 3 CIPATUJAH
1883;20229504;3206010; SMPN 5 CIPATUJAH
1884;20229495;3206010; SMPN SATU ATAP 1 CIPATUJAH
1885;121132060002;3206020;MTs Karangnunggal
1886;121132060003;3206020;MTs Karangnunggal 2
1887;121232060002;3206020;MTs Al Irfan
1888;121232060003;3206020;MTs Al Ishlah
1889;121232060004;3206020;MTs Darul Huda
1890;121232060005;3206020;MTs Daarussalaam
1891;20279874;3206020; SMP ISLAM TERPADU DAARUSSALAAM
1892;20271220;3206020; SMP PLUS AL-HIKMAH
1893;20210730;3206020; SMP ISLAM TRIJAYA
1894;20210810;3206020; SMPN 3 KARANGNUNGGAL
1895;20251812;3206020; SMPN SATU ATAP 1 KARANGNUNGGAL
1896;20210855;3206020; SMPN 1 KARANGNUNGGAL
1897;20268071;3206020; SMPN SATU ATAP 2 KARANGNUNGGAL
1898;20210783;3206020; SMPN 2 KARANGNUNGGAL
1899;20229492;3206020; SMP PLUS AL AFSAR
1900;20229507;3206020; SMPN 4 KARANGNUNGGAL
1901;121232060006;3206030;MTs Darul Huda
1902;121232060007;3206030;MTs MTsS DAYAGUNA
1903;121232060008;3206030;MTs PSA MATHLAUL ULUM
1904;121232060009;3206030;MTs Munawarotul Hidayah
1905;121232060010;3206030;MTs Nurul Huda
1906;121232060011;3206030;MTs MTs TAJUL FALAH
1907;121232060012;3206030;MTs TONJONGSARI
1908;121232060165;3206030;MTs Cidadali
1909;121232060172;3206030;MTs Azkiya Borosole
1910;20210788;3206030; SMPN 2 CIKALONG
1911;20210782;3206030; SMPN 5 CIKALONG
1912;20210814;3206030; SMPN 3 CIKALONG
1913;20253546;3206030; SMPN SATU ATAP 1 CIKALONG
1914;20210840;3206030; SMP PGRI CIKALONG
1915;20210806;3206030; SMPN 4 CIKALONG
1916;20254117;3206030; SMP ISLAM DARUL HUDA
1917;20210826;3206030; SMPN 1 CIKALONG
1918;121232060013;3206040;MTs MTs Al-Hasanah 1
1919;121232060014;3206040;MTs MTS AL-HASANAH 3
1920;121232060015;3206040;MTs MTs Al-Ridwan Tawang
1921;121232060016;3206040;MTs SA Nurul Falah
1922;121232060017;3206040;MTs Nurul Islam
1923;121232060018;3206040;MTs MTs SA AL-FALAH
1924;121232060152;3206040;MTs MTs Khoerul Huda
1925;121232060153;3206040;MTs SA AL-MUKARRIM
1926;121232060161;3206040;MTs Al-Ishlah 2
1927;20210802;3206040; SMPN 2 PANCATENGAH
1928;20279887;3206040; SMPS ISLAM SYIFAUSSALAAM
1929;20210808;3206040; SMPN 3 PANCATENGAH
1930;20210804;3206040; SMPN 4 PANCATENGAH
1931;20210849;3206040; SMPN 1 PANCATENGAH
1932;20268014;3206040; SMPN SATU ATAP 2 PANCATENGAH
1933;20229490;3206040; SMP ISLAM MISBAHUL FALAH
1934;69969131;3206040; SMP IT NANGGERANG
1935;20254673;3206040; SMPN SATU ATAP 1 PANCATENGAH
1936;121132060004;3206050;MTs MTsN Cikatomas
1937;121232060019;3206050;MTs MTs Cikuya
1938;121232060020;3206050;MTs Linggalaksana
1939;121232060021;3206050;MTs MTs Miftahul Ulum
1940;121232060022;3206050;MTs MTs Sangkali
1941;121232060023;3206050;MTs SIROJUL UMMAH
1942;121232060155;3206050;MTs MTs Roudlotuttarbiyyah
1943;121232060160;3206050;MTs Ibnu Hambal
1944;121232060166;3206050;MTs MTs Misbahul Huda
1945;20262707;3206050; SMPN SATU ATAP 2 CIKATOMAS
1946;20210825;3206050; SMPN 1 CIKATOMAS
1947;20210813;3206050; SMPN 3 CIKATOMAS
1948;20210722;3206050; SMP ISLAM CIKATOMAS
1949;20210787;3206050; SMPN 2 CIKATOMAS
1950;20229487;3206050; SMPS ISLAM DARUL HIKMAH
1951;20262693;3206050; SMPN SATU ATAP 1 CIKATOMAS
1952;20271671;3206050; SMP Terpadu Al Tadzkir
1953;121232060024;3206060;MTs Al-Barokah
1954;121232060025;3206060;MTs Al-Ikhlas Cibalong
1955;121232060026;3206060;MTs MTs. Riyadhul ulum
1956;20210790;3206060; SMPN 2 CIBALONG
1957;20253545;3206060; SMPN 3 CIBALONG
1958;20210828;3206060; SMPN 1 CIBALONG
1959;69843702;3206060; SMP ISLAM AL-IKHLAS
1960;20210836;3206060; SMP Y 17 CIBALONG
1961;121232060028;3206061;MTs Al Asas Cignung
1962;121232060029;3206061;MTs Al-Huda
1963;121232060030;3206061;MTs Ar-Rohmah
1964;121232060031;3206061;MTs DARUL FALAH CIBUNGUR
1965;121232060032;3206061;MTs Darul Falah Cukangbungur
1966;20257284;3206061; SMP Terpadu Cahaya Anak Bangsa
1967;20210848;3206061; SMPN 1 PARUNGPONTENG
1968;69949814;3206061; SMP TERPADU NADHIRUL ULUM
1969;69820436;3206061; SMP ISLAM NURUL HUDA LEGOKRANDU
1970;121132060005;3206070;MTs Bantarkalong
1971;121232060037;3206070;MTs Mathlaul Falah
1972;121232060038;3206070;MTs Miftahul Huda
1973;121232060174;3206070;MTs Nurul Huda
1974;20210793;3206070; SMPN 2 BANTARKALONG
1975;20279884;3206070; SMP ISLAM BINA INSAN MANDIRI BANTARKALONG
1976;20270904;3206070; SMPN SATU ATAP 2 BANTARKALONG
1977;20258164;3206070; SMPN SATU ATAP 1 BANTARKALONG
1978;20210832;3206070; SMPN 1 BANTARKALONG
1979;121232060039;3206071;MTs AL-WATHONIYAH
1980;121232060040;3206071;MTs Khoerul Falah
1981;121232060041;3206071;MTs Nur Hidayah
1982;121232060042;3206071;MTs SA Fathul al-Mustagitsin
1983;121232060177;3206071;MTs MTsS MIFTAHUL ULUM
1984;121232060185;3206071;MTs Tholabul Hidayah
1985;20210831;3206071; SMPN 1 BOJONGASIH
1986;69865666;3206071; SMPN SATU ATAP 2 BOJONGASIH
1987;20268013;3206071; SMPN SATU ATAP 1 BOJONGASIH
1988;20271331;3206071; SMP ISLAM MIFTAHUL HUDA
1989;121232060043;3206072;MTs Manarul Huda Cioga
1990;121232060044;3206072;MTs YPUI Awilega
1991;20262709;3206072; SMPN SATU ATAP 4 CULAMEGA
1992;20210843;3206072; SMPN 1 CULAMEGA
1993;20262694;3206072; SMPN SATU ATAP 2 CULAMEGA
1994;20229498;3206072; SMPN SATU ATAP 1 CULAMEGA
1995;69775435;3206072; SMPN SATU ATAP 5 CULAMEGA
1996;20262698;3206072; SMPN SATU ATAP 3 CULAMEGA
1997;121232060047;3206080;MTs Ansoriyah
1998;121232060048;3206080;MTs Cibantarsari
1999;121232060049;3206080;MTs Miftahul huda
2000;121232060175;3206080;MTs Salam Mukrom
2001;69947793;3206080; SMP AL-MUKROM
2002;20210830;3206080; SMPN 1 BOJONGGAMBIR
2003;20262696;3206080; SMPN SATU ATAP 3 BOJONGGAMBIR
2004;20269065;3206080; SMP Islam Terpadu Wahana Bhakti
2005;20253989;3206080; SMPN SATU ATAP 2 BOJONGGAMBIR
2006;20229494;3206080; SMPN SATU ATAP 1 BOJONGGAMBIR
2007;20210792;3206080; SMPN 2 BOJONGGAMBIR
2008;20247263;3206080; SMP NURUL HUDA BOJONGGAMBIR
2009;121232060036;3206090;MTs Al Falah
2010;121232060050;3206090;MTs Al Hidayah Cukangkawung
2011;121232060051;3206090;MTs Al-Hidayah Satron
2012;121232060052;3206090;MTs Annur Leuwi Dulang
2013;121232060053;3206090;MTs Cipaingeun
2014;121232060054;3206090;MTs Miftahul Ulum
2015;121232060055;3206090;MTs Miftahuddarojat
2016;20210821;3206090; SMPN 1 SODONGHILIR
2017;69830390;3206090; SMPN 4 SODONGHILIR
2018;20229497;3206090; SMPN SATU ATAP 1 SODONGHILIR
2019;20210735;3206090; SMP ISLAM NURUL YAQIN
2020;20210818;3206090; SMPN 2 SODONGHILIR
2021;20229509;3206090; SMPN 3 SODONGHILIR
2022;20251850;3206090; SMPN SATU ATAP 2 SODONGHILIR
2023;20262699;3206090; SMPN SATU ATAP 3 SODONGHILIR
2024;20210833;3206100; SMP YPI IJTIMAUL AHADIYAH
2025;20210794;3206100; SMP NEGERI 1 TARAJU
2026;20247223;3206100; SMP NEGERI 1 ATAP TARAJU
2027;20229510;3206100; SMP N 2 TARAJU
2028;20268074;3206100; SMPN Satap 2 Taraju
2029;121132060006;3206110;MTs Salawu
2030;121232060059;3206110;MTs Al-Aziz
2031;121232060060;3206110;MTs AL-HIDAYAH
2032;121232060061;3206110;MTs AL-MURSALIN
2033;121232060168;3206110;MTs AL-FURQON
2034;121232060179;3206110;MTs Nurul Ulum
2035;20244747;3206110; SMP N 2 SALAWU
2036;20262692;3206110; SMPN 3 SALAWU
2037;20279865;3206110; SMP ISLAM KAWUNGSARI
2038;20268076;3206110; SMPN Satap 1 Salawu
2039;20210845;3206110; SMP NEGERI 1 SALAWU
2040;20210702;3206110; SMP PGRI 15 SALAWU
2041;20210725;3206110; SMP NURUL AMANAH
2042;20252212;3206110; SMP AL-MADANIYAH
2043;121232060062;3206111;MTs Al-Hidayah
2044;121232060063;3206111;MTs sundawenang
2045;69914355;3206111; SMP AS-SHIDDIQIYAH
2046;20262705;3206111; SMPN SATU ATAP 1 PUSPAHIANG
2047;20210803;3206111; SMPN 2 PUSPAHIANG
2048;20210847;3206111; SMPN 1 PUSPAHIANG
2049;121132060007;3206120;MTs Tanjungjaya
2050;121232060064;3206120;MTs MTsS Al-Islah Panugaran
2051;121232060065;3206120;MTs Al-Muawanah
2052;121232060066;3206120;MTs Nurul Falah
2053;121232060067;3206120;MTs Nurul Ikhlas
2054;121232060170;3206120;MTs MTs Bustanul Wildan
2055;20210795;3206120; SMPN 1 TANJUNGJAYA
2056;20247278;3206120; SMP ISLAM AL-RAHMAH
2057;60726842;3206120; SMP AL AMIN
2058;20229491;3206120; SMP NURUL HUDA
2059;20210724;3206120; SMP NURUL HIKMAH
2060;121232060068;3206130;MTs MTs Al Hidayah gorowong Sukaraja
2061;121232060069;3206130;MTs Al Fatah
2062;121232060070;3206130;MTs AT-THOYYIBIYAH
2063;121232060071;3206130;MTs Nurul Iman
2064;121232060164;3206130;MTs Riyadhussalam
2065;121232060169;3206130;MTs RIYADLURROHMAH
2066;20210799;3206130; SMPN 1 SUKARAJA
2067;20210807;3206130; SMPN 3 SUKARAJA
2068;20210816;3206130; SMPN 2 SUKARAJA
2069;121132060008;3206140;MTs MTsN Mandalawangi
2070;121232060072;3206140;MTs MTs. Alhikmah
2071;121232060073;3206140;MTs Al Ihsan
2072;121232060074;3206140;MTs Al Mubarokah
2073;121232060075;3206140;MTs an nur
2074;121232060076;3206140;MTs AT-TABIIN
2075;121232060077;3206140;MTs Baitul Hikmah
2076;121232060078;3206140;MTs Cikasungka
2077;121232060079;3206140;MTs MTs. Daarul Hadits
2078;20262708;3206140; SMP NEGERI SATU ATAP 2 SALOPA
2079;69809509;3206140; SMP IT PAWITRA
2080;20229496;3206140; SMP NEGERI SATU ATAP 1 SALOPA
2081;69809510;3206140; SMP IT UMMUL QURO
2082;20210844;3206140; SMPN 1 SALOPA
2083;69942916;3206140; SMP IT RIYADUL HIKMAH
2084;20254125;3206140; SMP Plus Al-Mubarok
2085;20210819;3206140; SMP NEGERI 2 SALOPA
2086;69914121;3206140; SMP BUDI PEKERTI
2087;121132060009;3206141;MTs MTsN Setiawangi
2088;121232060080;3206141;MTs SA CIDUA
2089;121232060081;3206141;MTs MTs Mathlaul Huda
2090;121232060082;3206141;MTs NURUL HIKMAH
2091;121232060083;3206141;MTs MTs Nurussalam
2092;121232060084;3206141;MTs NEGLASARI
2093;121232060171;3206141;MTs Al-Khoeriyah
2094;20210858;3206141; SMPN 1 JATIWARAS
2095;69762655;3206141; SMPS TERPADU BADRUNA
2096;20210811;3206141; SMPN 3 JATIWARAS
2097;20271308;3206141; SMP ISLAM JATIWARAS
2098;20210784;3206141; SMPN 2 JATIWARAS
2099;20268073;3206141; SMPN SATU ATAP 1 JATIWARAS
2100;121232060085;3206150;MTs MTs Al-Ikhlas
2101;121232060086;3206150;MTs Budi Sartika
2102;121232060087;3206150;MTs MTsS PSA Al Mubarokah Cineam
2103;20247224;3206150; SMPN 2 CINEAM
2104;20210824;3206150; SMPN 1 CINEAM
2105;20210720;3206150; SMP ASYSYAAKIRIIN
2106;20251849;3206150; SMPN SATU ATAP 1 CINEAM
2107;20279883;3206150; SMP ISLAM NURUL HUDA CINEAM
2108;121232060159;3206151;MTs Al Falah
2109;20210856;3206151; SMPN 1 KARANGJAYA
2110;20229500;3206151; SMPN SATU ATAP 1 KARANGJAYA
2111;20262695;3206151; SMPN SATU ATAP 2 KARANGJAYA
2112;121232060088;3206160;MTs Al-Islam
2113;121232060089;3206160;MTs Al Muawwanah
2114;121232060090;3206160;MTs Manbaul Ulum
2115;121232060091;3206160;MTs Sa Miftahul Falah
2116;121232060191;3206160;MTs Tahfidz Hamalatul Qur`An
2117;69939279;3206160; SMP IT AL-FAQIH
2118;20244775;3206160; SMP ISLAM KHUSNUL KHOTIMAH
2119;20210809;3206160; SMPN 3 MANONJAYA
2120;20229511;3206160; SMPN 4 MANONJAYA
2121;20210852;3206160; SMP NEGERI 1 MANONJAYA
2122;20210801;3206160; SMP N 2 MANONJAYA
2123;69878674;3206160; SMP PLUS AL-MIQDAR
2124;20210733;3206160; SMP ISLAM PLUS MANONJAYA
2125;121232060092;3206161;MTs Miftahul Islam
2126;20247264;3206161; SMP N 2 GUNUNGTANJUNG
2127;20210839;3206161; SMP PLUS MIFTAHUL ULUM
2128;20268072;3206161; SMPN SATU ATAP 1 GUNUNGTANJUNG
2129;20210860;3206161; SMPN 1 GUNUNGTANJUNG
2130;121132060010;3206190;MTs Singaparna
2131;121232060093;3206190;MTs Muhammadiyah 6 Al-Furqon
2132;121232060094;3206190;MTs Al Muqowamah
2133;121232060095;3206190;MTs Cipasung
2134;121232060096;3206190;MTs Leuwiseeng
2135;121232060097;3206190;MTs Muhammadiyah Singaparna
2136;121232060098;3206190;MTs YPPA Cibeas
2137;20210738;3206190; SMP ISLAM CIPASUNG
2138;69838661;3206190; SMP ISLAM TERPADU MANARUL HIKAM
2139;20210726;3206190; SMP MUALLIMIN CIKEMBANG
2140;69788585;3206190; SMP ABSCHOOL
2141;20210838;3206190; SMP PLUS MUHAMMADIYAH SINGAPARNA
2142;20279876;3206190; SMP AL ISHLAH
2143;20253259;3206190; SMPN 2 SINGAPARNA
2144;20210723;3206190; SMP PESANTREN CINTAWANA
2145;20210822;3206190; SMP NEGERI 1 SINGAPARNA
2146;121132060011;3206191;MTs Sukamanah
2147;121232060102;3206191;MTs Al-Azhar
2148;121232060103;3206191;MTs Kh Zumratul Muttaqin
2149;121232060104;3206191;MTs Manarul Huda
2150;121232060182;3206191;MTs Al-abror
2151;121232060183;3206191;MTs MTs. KH. A. Wahab Muhsin Sukahideng
2152;20210834;3206191; SMP YAYASAN 17 SUKAKARSA
2153;20271585;3206191; SMP GUNUNG HIDEUNG
2154;20210727;3206191; SMP KHZ MUSTHAFA
2155;20210798;3206191; SMP N 1 SUKARAME
2156;20268420;3206191; SMP Plus An-Nuur
2157;121232060099;3206192;MTs Al Hidayah Salebu
2158;121232060100;3206192;MTs PSA Nurul Ihsan
2159;121232060101;3206192;MTs Yappena
2160;121232060176;3206192;MTs Sabilul Huda
2161;20279875;3206192; SMP AL MADINAH
2162;20210853;3206192; SMPN 1 MANGUNREJA
2163;20253034;3206192; SMP NEGERI 2 MANGUNREJA
2164;20271164;3206192; SMP Manuk Heulang
2165;69775434;3206192; SMPN SATU ATAP 1 MANGUNREJA
2166;121232060045;3206200;MTs Al Fadlliyah
2167;121232060105;3206200;MTs Al Hidayah Bojongnangka
2168;121232060106;3206200;MTs Al Ikhlas Panganten
2169;121232060107;3206200;MTs Daar El Fikri
2170;121232060108;3206200;MTs MARIFA
2171;121232060109;3206200;MTs Mathlabussaadah
2172;121232060110;3206200;MTs Nurul Huda
2173;121232060111;3206200;MTs Nurul Iman
2174;121232060112;3206200;MTs Psa. Miftahul Falah
2175;121232060162;3206200;MTs Al-adzkar
2176;20262706;3206200; SMPN SATU ATAP 2 CIGALONTANG
2177;69855674;3206200; SMP ISLAM NURUL FITROH
2178;20229486;3206200; SMP AL-HUDA CIGALONTANG
2179;20210737;3206200; SMP ISLAM CIPICUNG
2180;20255766;3206200; SMP NEGERI 3 CIGALONTANG
2181;20268075;3206200; SMPN SATU ATAP 3 CIGALONTANG
2182;20210827;3206200; SMPN 1 CIGALONTANG
2183;69969133;3206200; SMP MIFTAHUL ULUM IDRISY
2184;20279885;3206200; SMP TERPADU DARUL QOLAM
2185;20244746;3206200; SMP N 2 CIGALONTANG
2186;60726845;3206200; SMP Nursalam
2187;20251851;3206200; SMP NEGERI SATU ATAP 1 CIGALONTANG
2188;20270835;3206200; SMP Widya Mukti
2189;121232060113;3206210;MTs Al Mashbah Cikeleng
2190;121232060114;3206210;MTs Cijambe
2191;121232060115;3206210;MTs Muhammadiyah 2
2192;121232060186;3206210;MTs Ath-Thohiriyah
2193;121232060189;3206210;MTs Daarudda`wah
2194;20268945;3206210; SMP Islam Ciawang
2195;69788604;3206210; SMPS ISLAM MAARIF NU LEUWISARI
2196;69948856;3206210; SMP ISLAM WIRADISASTRA
2197;20210837;3206210; SMP PLUS QURROTA AYUN
2198;20210854;3206210; SMPN 1 LEUWISARI
2199;20210734;3206210; SMP ISLAM PANIIS
2200;69918480;3206210; SMP ISLAM TERPADU QOSHRUL MUHAJIRIN
2201;69882413;3206210; SMP ISLAM TERPADU MINDA
2202;121132060012;3206211;MTs Leuwisari
2203;121232060120;3206211;MTs Al - Hamidiyah
2204;121232060121;3206211;MTs Al Ikhlash Cisomopok
2205;121232060122;3206211;MTs Asy Syuhada
